Date,^BVSP,SPY,IEF,BRL=X,EURUSD=X,JPY=X,GLD,DBC
2017-03-15,66235.00,205.7747,84.14823,3.163700,1.061244,114.6590,116.2500,12.64775
2017-03-16,65783.00,205.3699,83.91523,3.099900,1.073791,113.4020,116.7300,12.63084
2017-03-17,64210.00,205.0092,84.14022,3.119300,1.077470,113.3400,116.9900,12.67311
2017-03-20,64884.00,204.7844,84.34105,3.086600,1.074299,112.6740,117.5100,12.66465
2017-03-21,62980.00,202.1550,84.62227,3.071000,1.073768,112.5730,118.5400,12.59702
2017-03-22,63521.00,202.6308,84.78294,3.086800,1.081245,111.5320,118.8300,12.58857
2017-03-23,63531.00,202.4145,84.69455,3.084800,1.079016,111.3690,118.6700,12.56320
2017-03-24,63854.00,202.2675,84.74277,3.138100,1.078388,111.0040,118.8600,12.60547
2017-03-26,,,,3.109700,1.084952,110.5520,,
2017-03-27,64308.00,202.0599,84.95163,3.125200,1.086095,110.7710,119.5300,12.58857
2017-03-28,64640.00,203.5303,84.66243,3.138400,1.081771,111.2260,119.0400,12.66465
2017-03-29,65528.00,203.7205,84.90349,3.122100,1.075963,111.1540,119.3300,12.78302
2017-03-30,65266.00,204.3692,84.66243,3.147700,1.068707,111.7760,118.4700,12.83374
2017-03-31,64984.00,203.8935,84.83115,,,,118.7200,12.85911
2017-04-02,,,,3.121800,1.066883,111.2650,,
2017-04-03,65211.00,203.5389,85.24875,3.113000,1.067008,110.7090,119.3500,12.80838
2017-04-04,65769.00,203.6687,85.12804,3.095600,1.068034,110.8540,119.6200,12.93520
2017-04-05,64775.00,203.0632,85.28898,3.119600,1.067247,110.3810,119.6200,12.96056
2017-04-06,64223.00,203.6340,85.23261,3.141500,1.064464,110.8970,119.1800,12.99438
2017-04-07,64593.00,203.4265,84.97518,,,,119.4600,13.02819
2017-04-09,,,,3.144700,1.058201,111.2250,,
2017-04-10,64650.00,203.5476,85.12804,3.131800,1.059760,110.7170,119.4600,13.12965
2017-04-11,64360.00,203.3054,85.52230,3.136800,1.061132,109.5870,121.1900,13.15501
2017-04-12,63892.00,202.4145,85.78786,3.123500,1.067065,108.9020,122.0200,13.15501
2017-04-13,62826.00,201.0999,86.04530,3.142400,1.061639,109.1010,122.6000,13.19728
2017-04-16,,,,3.143700,1.061053,108.3230,,
2017-04-17,64335.00,202.8816,85.90853,3.130300,1.064453,109.1120,122.2400,13.12119
2017-04-18,64159.00,202.2762,86.39929,3.106500,1.072869,108.5350,122.8200,13.07047
2017-04-19,63407.00,201.9042,86.17405,3.148300,1.071501,108.8340,121.7300,12.84220
2017-04-20,63761.00,203.5476,85.98096,3.147100,1.071490,109.3750,121.9600,12.79147
2017-04-21,,202.8989,86.02116,,,,122.3100,12.66465
2017-04-23,,,,3.146800,1.087394,109.9780,,
2017-04-24,64389.00,205.1303,85.84413,3.127000,1.086484,109.6410,121.4800,12.62238
2017-04-25,65148.00,206.3239,85.40160,3.147200,1.092825,111.0460,120.2500,12.68156
2017-04-26,64862.00,206.1942,85.62689,3.171100,1.090893,111.1910,120.8400,12.61393
2017-04-27,64677.00,206.3672,85.68323,3.181100,1.086425,111.2260,120.3900,12.54629
2017-04-28,65403.00,205.9175,85.77171,,,,120.7700,12.51248
2017-04-30,,,,3.176100,1.090750,111.3020,,
2017-05-01,,206.4363,85.58642,3.175100,1.090893,111.8120,119.6700,12.53784
2017-05-02,66722.00,206.5142,85.76369,3.150200,1.093565,111.9690,119.6500,12.40257
2017-05-03,66094.00,206.2634,85.58642,3.162100,1.088898,112.7830,117.9800,12.35184
2017-05-04,64863.00,206.5056,85.39297,3.184900,1.098153,112.5370,116.7900,12.05594
2017-05-05,65710.00,207.3186,85.40912,,,,117.0100,12.22503
2017-05-07,,,,3.177700,1.096515,112.6840,,
2017-05-08,65526.00,207.2840,85.19962,3.196400,1.092777,113.2300,116.7500,12.17430
2017-05-09,66278.00,207.0937,85.10293,3.186800,1.088684,113.6980,116.0500,12.11512
2017-05-10,67350.00,207.4655,85.07066,3.165700,1.087075,114.3280,116.0400,12.30957
2017-05-11,67538.00,207.0418,85.13511,3.139000,1.086496,113.8090,116.5000,12.36030
2017-05-12,68222.00,206.6959,85.57027,,,,116.8300,12.36030
2017-05-14,,,,3.177700,1.092729,113.2710,,
2017-05-15,68474.00,207.8375,85.51382,3.108200,1.098177,113.6420,117.1400,12.42793
2017-05-16,68684.00,207.6472,85.62669,3.095800,1.109398,112.6460,117.6500,12.44484
2017-05-17,67540.00,203.9627,86.31158,3.133400,1.115636,111.1260,119.7900,12.52938
2017-05-18,61597.00,204.7844,86.28744,3.369000,1.111358,111.4010,118.8100,12.49557
2017-05-19,62639.00,206.1163,86.26328,,,,119.4000,12.74074
2017-05-21,,,,3.253300,1.120486,111.2840,,
2017-05-22,61673.00,207.1629,86.16654,3.265400,1.123886,110.8910,119.9000,12.82529
2017-05-23,62662.00,207.6213,85.94096,3.268600,1.117931,111.9570,119.1400,12.78302
2017-05-24,63257.00,208.1056,86.11823,3.274200,1.123091,111.5240,119.6100,12.75765
2017-05-25,63227.00,209.1003,86.16654,3.273500,1.121076,111.7300,119.4800,12.47866
2017-05-26,64085.00,209.0570,86.22295,,,,120.5400,12.57166
2017-05-28,,,,3.177700,1.117606,111.2560,,
2017-05-29,63761.00,,,3.255400,1.112904,111.1740,,
2017-05-30,63962.00,208.8754,86.44057,3.256200,1.117169,110.8390,120.1400,12.47021
2017-05-31,62711.00,208.8235,86.48087,3.225100,1.124354,110.7960,120.6200,12.33494
2017-06-01,62289.00,210.4841,86.43567,3.249000,1.121579,111.4370,120.7200,12.25039
2017-06-02,62511.00,211.1847,86.81494,,,,121.6100,12.19121
2017-06-04,,,,3.249200,1.128083,110.4630,,
2017-06-05,62450.00,211.0291,86.66966,3.296100,1.125682,110.3810,121.7300,12.12358
2017-06-06,62955.00,210.3544,86.94411,3.276000,1.127142,109.5090,123.1000,12.20812
2017-06-07,63171.00,210.7436,86.78269,3.267300,1.125518,109.9000,122.4500,12.03903
2017-06-08,62756.00,210.8474,86.64548,3.259600,1.118481,109.8590,121.6500,12.03903
2017-06-09,62211.00,210.5274,86.56480,,,,120.5400,12.10667
2017-06-11,,,,3.177700,1.120197,110.2880,,
2017-06-12,61700.00,210.4841,86.54862,3.316700,1.119620,109.9210,120.3600,11.99676
2017-06-13,61829.00,211.5134,86.58092,3.314400,1.120888,110.0550,120.4800,12.04749
2017-06-14,61923.00,211.2453,87.03292,3.272600,1.121579,109.4460,119.8200,11.83613
2017-06-15,,210.8388,86.87955,3.273600,1.114691,110.9520,119.3200,11.88685
2017-06-16,61626.00,210.8848,86.92796,,,,119.3400,11.93758
2017-06-18,,,,3.288600,1.120825,110.9540,,
2017-06-19,62014.00,212.6405,86.68585,3.281100,1.114455,111.6730,118.4300,11.86149
2017-06-20,60766.00,211.2064,86.90378,3.325500,1.113697,111.3340,118.1800,11.74313
2017-06-21,60762.00,211.1542,86.89569,3.333400,1.116720,111.3100,118.5200,11.61631
2017-06-22,61272.00,211.0586,86.97635,3.339700,1.114964,111.2900,118.9200,11.63322
2017-06-23,61087.00,211.3107,87.00058,,,,119.4300,11.68395
2017-06-25,,,,3.341500,1.119884,111.2390,,
2017-06-26,62188.00,211.4498,87.07326,3.294800,1.118356,111.8580,118.3600,11.70931
2017-06-27,61675.00,209.7462,86.64548,3.312000,1.133915,112.1880,118.8100,11.84458
2017-06-28,62018.00,211.6236,86.56480,3.279500,1.138265,112.3540,118.9000,11.92067
2017-06-29,62239.00,209.7636,86.24196,3.302700,1.144165,112.0090,118.3200,11.97140
2017-06-30,62900.00,210.1548,86.04018,,,,118.0200,12.21657
2017-07-02,,,,3.177700,1.142309,112.2620,,
2017-07-03,63280.00,210.5111,85.72412,3.300500,1.137139,113.3860,116.0900,12.34339
2017-07-04,63232.00,,,3.309200,1.136015,112.9620,,
2017-07-05,63154.00,210.9978,85.78883,3.287000,1.134687,113.1870,116.5200,12.15739
2017-07-06,62470.00,209.0683,85.62718,3.297300,1.142478,113.1490,116.4700,12.16585
2017-07-07,62322.00,210.4241,85.48978,,,,115.2800,12.04749
2017-07-09,,,,3.177700,1.140381,113.9850,,
2017-07-10,63025.00,210.6501,85.60294,,,,115.4700,12.09821
2017-07-11,63832.00,210.4937,85.71609,3.253100,1.147394,113.7480,115.6200,12.21657
2017-07-12,64836.00,212.0755,85.96663,3.206800,1.141891,113.3350,116.0300,12.15739
2017-07-13,65178.00,212.4318,85.87773,3.210000,1.140394,113.4180,115.8200,12.14894
2017-07-14,65436.00,213.4227,85.99902,,,,116.7700,12.28421
2017-07-16,,,,3.177700,1.147539,112.3970,,
2017-07-17,65212.00,213.3966,86.10403,3.181200,1.147434,112.5810,117.2900,12.24194
2017-07-18,65338.00,213.5096,86.41930,3.152700,1.154974,111.9950,118.1100,12.29266
2017-07-19,65180.00,214.6655,86.41930,3.147700,1.152844,111.8770,118.0800,12.40257
2017-07-20,64938.00,214.7611,86.44351,3.118400,1.162872,111.8850,118.2400,12.38566
2017-07-21,64684.00,214.5699,86.59709,,,,119.2600,12.21657
2017-07-23,,,,3.177700,1.168170,110.9450,,
2017-07-24,65100.00,214.5178,86.54050,3.144400,1.163887,111.2320,119.3100,12.24194
2017-07-25,65668.00,215.0393,86.05556,3.171200,1.164456,112.0030,118.9200,12.37721
2017-07-26,65011.00,215.0479,86.33033,3.137500,1.172800,111.1280,119.8800,12.49557
2017-07-27,65277.00,214.8480,86.19298,3.152600,1.168866,111.0970,119.7900,12.57166
2017-07-28,65497.00,214.5960,86.33846,,,,120.6900,12.63929
2017-07-30,,,,3.177700,1.174729,110.5100,,
2017-07-31,65920.00,214.4743,86.36268,3.125800,1.182410,110.3590,120.7500,12.71538
2017-08-01,66516.00,214.9523,86.57722,3.122800,1.181126,110.4320,120.6500,12.57166
2017-08-02,67136.00,215.0566,86.49627,3.112200,1.185115,110.7570,120.4000,12.59702
2017-08-03,66777.00,214.6394,86.79578,3.111500,1.188495,109.9000,120.5900,12.50402
2017-08-04,66898.00,215.0306,86.56104,,,,119.6500,12.52938
2017-08-06,,,,3.129300,1.177842,110.7860,,
2017-08-07,67940.00,215.4303,86.60962,3.124200,1.180094,110.7500,119.5100,12.55475
2017-08-08,67899.00,214.9002,86.53675,3.125900,1.175461,110.1020,119.8600,12.56320
2017-08-09,67671.00,214.8915,86.64195,3.152300,1.176152,110.0490,121.3100,12.64775
2017-08-10,66992.00,211.8582,86.96579,3.173600,1.177024,109.1060,122.2100,12.45330
2017-08-11,67359.00,212.1711,87.06293,,,,122.7900,12.49557
2017-08-13,,,,3.177700,1.182550,109.2300,,
2017-08-14,68285.00,214.2744,86.85246,3.187200,1.177579,109.9320,121.9200,12.38566
2017-08-15,68355.00,214.2483,86.59341,3.167600,1.174122,110.5960,120.9800,12.32648
2017-08-16,68594.00,214.6220,86.75530,3.151400,1.177426,109.9990,121.8700,12.29266
2017-08-17,67977.00,211.2759,87.06293,3.173300,1.171550,109.3280,122.4900,12.32648
2017-08-18,68715.00,210.9457,87.07912,,,,122.3000,12.54629
2017-08-20,,,,3.177700,1.175627,109.3200,,
2017-08-21,68635.00,211.1108,87.13578,3.163000,1.181195,108.9440,122.7600,12.39411
2017-08-22,70011.00,213.3184,86.96579,3.160500,1.176221,109.7310,122.2100,12.42793
2017-08-23,70478.00,212.5535,87.26532,3.139300,1.181656,108.9100,122.6700,12.53784
2017-08-24,71133.00,212.0582,87.12765,3.146500,1.180220,109.5140,122.2900,12.52938
2017-08-25,71074.00,212.5535,87.27338,,,,122.7400,12.50402
2017-08-27,,,,3.158700,1.195186,109.3460,,
2017-08-28,71017.00,212.5622,87.35432,3.165800,1.196387,108.7370,124.6900,12.51248
2017-08-29,71330.00,212.8056,87.55672,3.164200,1.197046,109.7900,124.4200,12.51248
2017-08-30,70886.00,213.8138,87.48389,3.158800,1.189343,110.4600,124.3600,12.41948
2017-08-31,70835.00,215.1001,87.62150,3.146000,1.191043,110.1290,125.8200,12.76611
2017-09-01,71923.00,215.4043,87.36367,,,,126.0600,12.78302
2017-09-03,,,,3.177700,1.188284,109.7950,,
2017-09-04,72129.00,,,3.139400,1.189343,109.8100,,
2017-09-05,72151.00,213.8573,87.97172,3.115800,1.192407,108.6020,127.4600,12.80838
2017-09-06,73412.00,214.5873,87.76093,3.097900,1.192777,109.1340,126.8100,12.93520
2017-09-07,,214.5612,88.14193,3.097600,1.202906,108.2700,128.1300,12.92674
2017-09-08,73079.00,214.3092,88.07709,,,,127.9700,12.78302
2017-09-10,,,,3.177700,1.201764,108.2310,,
2017-09-11,74319.00,216.5949,87.57447,3.099700,1.195943,109.3950,126.1900,12.80838
2017-09-12,74539.00,217.3250,87.36367,3.121900,1.197461,110.2260,126.5600,12.84220
2017-09-13,74788.00,217.4293,87.18533,3.131600,1.189061,110.5150,125.6100,12.90138
2017-09-14,74657.00,217.3598,87.20154,3.118100,1.192165,109.9190,126.1600,12.90983
2017-09-15,75757.00,217.6525,87.30693,,,,125.5300,12.96901
2017-09-17,,,,3.109700,1.193716,111.1970,,
2017-09-18,75990.00,218.1153,86.96642,3.134900,1.195929,111.4960,124.3600,12.95210
2017-09-19,75974.00,218.3337,86.86915,3.132800,1.199256,111.5780,124.6200,12.92674
2017-09-20,76004.00,218.4123,86.69888,3.130600,1.187211,112.5460,123.6200,13.03665
2017-09-21,75604.00,217.8271,86.58537,3.134500,1.194558,112.4520,122.6800,12.98592
2017-09-22,75390.00,217.8708,86.73938,,,,123.2400,13.03665
2017-09-24,,,,3.123500,1.192720,112.4440,,
2017-09-25,74443.00,217.4253,86.99886,3.157300,1.185565,111.7610,124.5300,13.25646
2017-09-26,74319.00,217.5563,86.92590,3.163900,1.178606,112.3770,123.1400,13.13810
2017-09-27,73797.00,218.4035,86.47997,3.191900,1.174964,112.8600,121.9800,13.08737
2017-09-28,73567.00,218.6656,86.46378,3.180900,1.178175,112.4670,122.2100,13.08737
2017-09-29,74294.00,219.4342,86.35835,,,,121.5800,13.01974
2017-10-01,,,,3.163400,1.180735,112.6380,,
2017-10-02,74360.00,220.3863,86.26013,3.152900,1.173378,112.7700,120.7700,12.90983
2017-10-03,76763.00,220.8579,86.38194,3.140800,1.174757,112.8480,120.8300,12.91829
2017-10-04,76591.00,221.1200,86.35751,3.133200,1.175724,112.8230,121.1700,12.93520
2017-10-05,76618.00,222.4301,86.26820,3.152400,1.171234,112.7740,120.5200,13.07892
2017-10-06,76055.00,222.1768,86.16270,,,,121.0900,12.87601
2017-10-08,,,,3.155500,1.174246,112.5510,,
2017-10-09,75727.00,221.8100,86.26013,3.186800,1.174164,112.6580,122.0800,12.88447
2017-10-10,76897.00,222.3951,86.29260,3.177800,1.181488,112.3450,122.4000,13.03665
2017-10-11,76660.00,222.7446,86.39005,3.169700,1.186549,112.4340,122.7900,13.06201
2017-10-12,,222.4127,86.47126,3.169000,1.183180,112.2390,122.8900,13.04510
2017-10-13,76990.00,222.6834,86.76351,,,,123.8200,13.17192
2017-10-15,,,,3.146200,1.181405,111.8820,,
2017-10-16,76892.00,222.9804,86.61739,3.170300,1.179454,112.1950,122.9700,13.20574
2017-10-17,76201.00,223.1376,86.58487,3.156100,1.177191,112.2130,122.1300,13.18883
2017-10-18,76591.00,223.3559,86.36565,3.170100,1.179523,113.0130,121.6700,13.18037
2017-10-19,76283.00,223.4171,86.45500,3.164900,1.184806,112.6800,122.3900,13.12119
2017-10-20,76391.00,224.5701,86.09774,,,,121.6100,13.18883
2017-10-22,,,,3.190900,1.175364,114.0480,,
2017-10-23,75413.00,223.6966,86.17892,3.234400,1.175917,113.3400,121.8000,13.18883
2017-10-24,76350.00,224.0897,85.91915,3.242600,1.175903,113.9460,121.3300,13.32410
2017-10-25,76671.00,222.9804,85.78105,3.231200,1.182075,113.5580,121.3500,13.34101
2017-10-26,75896.00,223.2686,85.66743,3.286500,1.163724,114.1240,120.3300,13.40019
2017-10-27,75976.00,225.0941,85.94347,,,,120.9000,13.46782
2017-10-30,74800.00,224.2556,86.25201,3.234800,1.160456,113.7390,121.1300,13.50164
2017-10-31,74308.00,224.6050,86.19519,3.287300,1.165270,112.9960,120.6700,13.53546
2017-11-01,73824.00,224.9019,86.24722,3.269600,1.165175,113.6500,121.1100,13.54391
2017-11-02,,224.9893,86.36106,3.266200,1.162872,114.1520,121.1900,13.62846
2017-11-03,73915.00,225.7405,86.49930,3.264600,1.166181,114.0160,120.6200,13.71300
2017-11-06,74311.00,226.0898,86.60504,3.292600,1.161494,114.1780,121.6500,13.97508
2017-11-07,72415.00,225.9326,86.63754,3.247900,1.161265,113.7710,121.2100,13.89054
2017-11-08,74363.00,226.3169,86.53184,3.270100,1.160106,113.7610,121.6300,13.86518
2017-11-09,72931.00,225.4959,86.49930,3.251300,1.159689,113.9270,122.1300,13.89054
2017-11-10,72166.00,225.4260,86.06017,3.248700,1.164687,113.3750,121.1300,13.86518
2017-11-13,72475.00,225.6356,86.01953,3.276400,1.166113,113.6860,121.3100,13.82290
2017-11-14,70827.00,225.1116,86.14148,3.275900,1.166494,113.5850,121.5600,13.63691
2017-11-15,,223.9848,86.45052,3.311900,1.179287,113.4020,121.4100,13.62000
2017-11-16,72512.00,225.8889,86.23096,,,,121.4000,13.57773
2017-11-17,73437.00,225.2251,86.34479,3.270600,1.177745,113.0280,122.8600,13.79754
2017-11-20,,225.6094,86.20660,3.254500,1.173186,112.0380,121.3100,13.68764
2017-11-21,74595.00,227.0856,86.22279,3.254000,1.174122,112.5510,121.5100,13.78063
2017-11-22,74519.00,226.8847,86.49930,3.257300,1.173723,112.3410,122.6300,13.85672
2017-11-23,74487.00,,,3.222900,1.181474,111.3130,,
2017-11-24,74157.00,227.4087,86.42615,3.220300,1.185396,111.2540,122.3200,13.89899
2017-11-27,74059.00,227.2952,86.48300,3.232900,1.192649,111.6710,122.8300,13.87363
2017-11-28,74140.00,229.6011,86.49930,3.226400,1.190490,111.1700,122.8100,13.81445
2017-11-29,72700.00,229.4613,86.22279,3.209700,1.184806,111.6480,122.0400,13.72145
2017-11-30,71971.00,231.4702,85.95447,3.244800,1.185199,112.0020,121.1000,13.66227
2017-12-01,72264.00,230.9898,86.27207,3.271200,1.189825,112.5560,121.5900,13.78063
2017-12-04,73090.00,230.7103,86.23137,3.257400,1.185986,112.8640,121.1800,13.61155
2017-12-05,72546.00,229.8805,86.29656,3.242600,1.186775,112.4990,120.3200,13.61155
2017-12-06,73268.00,229.9242,86.47569,3.240300,1.183292,112.4640,120.0700,13.38328
2017-12-07,72487.00,230.6492,86.32096,3.234300,1.180429,112.2910,118.4900,13.42555
2017-12-08,72732.00,231.9069,86.25584,3.287200,1.177218,113.1730,118.4800,13.49318
2017-12-11,72800.00,232.6057,86.19879,3.287800,1.176997,113.5430,118.0100,13.52700
2017-12-12,73814.00,233.0161,86.12550,3.303300,1.177759,113.5400,118.1500,13.40864
2017-12-13,72914.00,232.9900,86.47569,3.303100,1.174260,113.5450,119.1700,13.34946
2017-12-14,72429.00,232.0380,86.44315,3.308600,1.183586,112.7820,118.9300,13.39173
2017-12-15,72608.00,233.9702,86.42683,3.340400,1.177496,112.3960,119.1800,13.39173
2017-12-18,73115.00,235.4539,86.23137,3.292000,1.174357,112.7160,119.7300,13.45091
2017-12-19,72680.00,234.5497,85.84044,3.290500,1.178425,112.5680,119.8200,13.55237
2017-12-20,73367.00,234.4268,85.58801,3.288500,1.184133,112.9830,120.1400,13.62846
2017-12-21,75133.00,234.9096,85.64834,3.296500,1.187818,113.2410,120.3100,13.63691
2017-12-22,75187.00,234.8482,85.68094,3.306800,1.185733,113.3230,120.9400,13.69609
2017-12-25,,,,3.338000,1.185607,113.3080,,
2017-12-26,75688.00,234.5672,85.71357,3.335500,1.187254,113.3030,121.7700,13.89899
2017-12-27,76073.00,234.6813,86.08067,3.309700,1.185789,113.2030,122.2300,13.93281
2017-12-28,76402.00,235.1642,85.97460,3.313300,1.190079,113.2170,122.8500,14.00045
2017-12-29,76402.00,234.2775,86.11328,3.311100,1.194172,112.8750,123.6500,14.04272
2018-01-01,,,,3.307600,1.200495,112.6660,,
2018-01-02,77891.00,235.9543,85.82780,3.311000,1.201158,112.7700,125.1500,14.11035
2018-01-03,77995.00,237.4467,85.91750,3.257800,1.206345,112.2440,124.8200,14.19490
2018-01-04,78647.00,238.4475,85.87675,3.235500,1.201043,112.6070,125.4600,14.17799
2018-01-05,79071.00,240.0366,85.77068,3.233100,1.206884,112.7830,125.3300,14.12726
2018-01-08,79379.00,240.4755,85.72993,3.226600,1.203746,113.1540,125.3100,14.11881
2018-01-09,78864.00,241.0198,85.32205,3.239000,1.197046,113.1410,124.7300,14.21180
2018-01-10,78201.00,240.6511,85.29758,3.246800,1.192933,112.7550,125.0300,14.26253
2018-01-11,79365.00,242.4069,85.35471,3.226400,1.195614,111.4440,125.4400,14.25408
2018-01-12,79349.00,243.9872,85.29758,3.214200,1.204210,111.2940,126.9600,14.34708
2018-01-15,79752.00,,,3.200700,1.219230,111.1000,,
2018-01-16,79832.00,243.1532,85.33836,3.213200,1.226843,110.5810,127.1700,14.27944
2018-01-17,81189.00,245.4707,85.15076,3.222700,1.227129,110.3880,126.1400,14.29635
2018-01-18,80963.00,245.0582,84.88158,3.222200,1.218398,111.3760,125.8600,14.29635
2018-01-19,81220.00,246.1730,84.66135,3.205100,1.223661,111.0260,126.4200,14.27099
2018-01-22,81675.00,248.1747,84.62871,3.194700,1.225550,110.6840,126.6500,14.30480
2018-01-23,80678.00,248.7015,84.87344,3.200700,1.225625,110.9660,127.2800,14.40626
2018-01-24,83680.00,248.6048,84.71027,3.235500,1.231027,110.1070,128.8300,14.55843
2018-01-25,,248.7103,84.89788,3.145100,1.239111,109.3260,127.9700,14.47389
2018-01-26,85531.00,251.5897,84.64503,3.146900,1.239234,109.7040,128.0700,14.58380
2018-01-29,84698.00,249.9217,84.43298,3.151000,1.242807,108.6390,127.3500,14.54153
2018-01-30,84482.00,247.3583,84.23720,3.153600,1.238114,108.9260,126.8000,14.44007
2018-01-31,84913.00,247.4812,84.26163,3.179500,1.240957,108.7320,127.6500,14.45698
2018-02-01,85495.00,247.2002,83.82697,3.184700,1.241866,109.2010,128.0700,14.60071
2018-02-02,84041.00,241.8187,83.51653,3.163700,1.251001,109.4060,126.3900,14.36398
2018-02-05,81861.00,231.7052,84.20283,3.215400,1.244694,110.0350,126.7100,14.22871
2018-02-06,83894.00,236.2703,83.83514,3.261100,1.236782,109.0950,125.3800,14.14417
2018-02-07,82767.00,234.9887,83.59004,3.233400,1.238129,109.6270,124.7900,13.98354
2018-02-08,81533.00,226.1745,83.66363,3.269900,1.226813,109.1960,124.9800,13.83981
2018-02-09,80899.00,229.5720,83.51653,3.284600,1.226076,108.5290,124.7700,13.63691
2018-02-12,,232.9430,83.49201,3.290800,1.225280,108.8000,125.3700,13.72145
2018-02-13,,233.5225,83.63087,3.294000,1.230376,108.6900,126.0800,13.74682
2018-02-14,83543.00,236.6742,83.12433,3.294200,1.235376,107.7640,128.2300,13.95817
2018-02-15,84291.00,239.6942,83.14884,3.216200,1.246727,106.5870,128.3800,13.98354
2018-02-16,84525.00,239.7645,83.34494,3.226400,1.250360,106.1110,127.9600,14.00890
2018-02-19,84793.00,,,3.228200,1.241188,106.2610,,
2018-02-20,85804.00,238.2632,83.25506,3.233100,1.239864,106.7090,126.2400,14.05117
2018-02-21,86052.00,237.0780,83.00993,3.254300,1.233532,107.3810,125.6600,14.03426
2018-02-22,86686.00,237.3853,83.12433,3.267600,1.228184,107.5550,126.3000,14.16108
2018-02-23,87293.00,241.1691,83.44299,3.248700,1.232666,106.8140,126.1400,14.25408
2018-02-26,87653.00,243.9696,83.54102,3.237200,1.228713,107.0740,126.4500,14.33017
2018-02-27,86935.00,240.9233,83.27957,3.222500,1.231557,107.0690,125.1300,14.18644
2018-02-28,85481.00,238.4827,83.47569,3.248500,1.223032,107.4260,125.0000,14.03426
2018-03-01,85378.00,235.0150,83.83491,3.244800,1.219126,106.6400,124.7200,14.05963
2018-03-02,85761.00,236.2265,83.52394,3.250000,1.227084,106.1630,125.3900,14.05963
2018-03-05,86023.00,238.9566,83.41759,3.249600,1.231542,105.5560,125.1800,14.14417
2018-03-06,85653.00,239.5625,83.40937,3.241000,1.233654,106.2500,126.5300,14.19490
2018-03-07,85484.00,239.4747,83.40937,3.208000,1.241665,105.5370,125.7200,14.04272
2018-03-08,84985.00,240.6336,83.58122,3.242900,1.241465,106.1860,125.4200,13.95817
2018-03-09,86371.00,244.8211,83.40122,3.266100,1.230663,106.4060,125.5400,14.09345
2018-03-12,86900.00,244.5139,83.59757,3.256100,1.230875,106.8910,125.5400,14.06808
2018-03-13,86384.00,242.9336,83.73672,3.260300,1.233958,106.2600,125.7800,14.02581
2018-03-14,86051.00,241.6869,83.90036,3.258700,1.239234,106.5080,125.7000,14.02581
2018-03-15,84928.00,241.4237,83.86763,3.258500,1.237562,106.1550,124.9000,14.01736
2018-03-16,84886.00,241.6854,83.76945,3.282100,1.230921,106.3090,124.6000,14.06808
2018-03-19,83913.00,238.4153,83.68759,3.280100,1.228079,105.9690,124.8700,13.97508
2018-03-20,84164.00,238.8208,83.52394,3.284100,1.233685,105.9960,124.3100,14.06808
2018-03-21,84977.00,238.3625,83.58122,3.308700,1.225190,106.4690,126.4800,14.32171
2018-03-22,84768.00,232.4041,83.92490,3.272700,1.234766,105.9290,125.9800,14.21180
2018-03-23,84377.00,227.4505,84.03950,3.314100,1.232499,104.9680,127.6100,14.33862
2018-03-25,,,,3.314500,1.235437,104.8590,,
2018-03-26,85088.00,233.6733,83.81036,3.310300,1.245749,105.5000,128.2800,14.34708
2018-03-27,83808.00,229.6981,84.28496,3.322900,1.240787,105.4930,127.4900,14.28789
2018-03-28,83874.00,229.0194,84.26862,3.319300,1.231027,106.8120,125.7300,14.22871
2018-03-29,85366.00,231.9457,84.44041,3.303500,1.230285,106.4790,125.7900,14.35553
2018-04-01,,,,3.302000,1.231421,106.3120,,
2018-04-02,84666.00,226.9392,84.52650,3.309400,1.229271,105.7990,127.2600,14.16108
2018-04-03,84623.00,229.8480,84.25601,3.339400,1.227853,106.4360,126.3000,14.23717
2018-04-04,84360.00,232.3071,84.20680,3.327700,1.228682,106.7740,126.4500,14.17799
2018-04-05,85210.00,234.1404,83.99372,3.341600,1.225160,107.0520,125.8000,14.24562
2018-04-06,84820.00,228.9225,84.36256,,,,126.3900,14.14417
2018-04-08,,,,3.367500,1.227144,106.9680,,
2018-04-09,83307.00,230.0507,84.37898,3.421000,1.232240,106.7490,126.8200,14.32171
2018-04-10,84510.00,233.7086,84.23143,3.407300,1.236308,107.1130,127.1200,14.56689
2018-04-11,85246.00,232.4835,84.31341,3.373100,1.237164,106.8290,128.1100,14.67680
2018-04-12,85444.00,234.3961,84.01016,3.411000,1.232970,107.2220,126.6200,14.61762
2018-04-13,84334.00,233.7086,84.08386,,,,127.4500,14.62607
2018-04-15,,,,3.424300,1.233259,107.4980,,
2018-04-16,82862.00,235.6301,84.04293,3.416100,1.238513,107.0460,127.6300,14.57534
2018-04-17,84086.00,238.1508,84.09206,3.405800,1.237317,107.0160,127.7500,14.58380
2018-04-18,85776.00,238.3272,83.76426,3.377100,1.237915,107.3460,127.8500,14.85434
2018-04-19,85824.00,237.0051,83.53465,3.382700,1.234553,107.4320,127.6000,14.79516
2018-04-20,85550.00,234.9955,83.25600,,,,126.6300,14.76979
2018-04-22,,,,3.413700,1.227340,107.8690,,
2018-04-23,85602.00,234.9601,83.17404,3.448900,1.220897,108.7610,125.6200,14.76134
2018-04-24,85469.00,231.7959,83.07561,3.471500,1.224140,108.8030,126.2300,14.68525
2018-04-25,85044.00,232.3688,82.89533,3.480900,1.217167,109.3640,125.4100,14.71061
